AÑO;MES;Código del Cliente;Nombre del Cliente;Nombre Doc;Número del Documento;Fecha;Nombre del Vendedor;Cond. Pago;Línea;Cod. Producto;Desc. Producto;Cantidad;Precio Unitario;Descuento;Total Detalle;LL1;N° SEMANA;ORDEN CORRELATIVO
2025;ENE;96.565.580-8;CIA DE LEASING TATTERSALL S A;F.VTA AFECTA RS ELECT.;17154;45663;ENRIQUE HERNANDEZ PEREZ;CREDITO30;22;KEP82;KIT 82 EXTRACTORES DE PINES;1;24493;0;24493;ENE2025;2;60623
2025;ENE;96.565.580-8;CIA DE LEASING TATTERSALL S A;F.VTA AFECTA RS ELECT.;17154;45663;ENRIQUE HERNANDEZ PEREZ;CREDITO30;23;YT0844;SET DE REMOVEDORES DE TAPIZ 11 PIEZAS;1;20930;0;20930;ENE2025;2;60624
2025;ENE;96.565.580-8;CIA DE LEASING TATTERSALL S A;F.VTA AFECTA RS ELECT.;17154;45663;ENRIQUE HERNANDEZ PEREZ;CREDITO30;24;YT0661;IMAN TELESCOPICO 250 - 750 MM;4;7350;0;29400;ENE2025;2;60625
2025;ENE;77.868.909-K;COMERCIAL RIO BAKER SPA;F.VTA AFECTA RS ELECT.;17155;45663;VENDEDOR;CONTADO;1;'10145;TARUGOS PARCHE NEUMATICOS DISPLAY 5 UNIDADES;60;1500;-35;58500;ENE2025;2;60626
2025;ENE;96.565.580-8;CIA DE LEASING TATTERSALL S A;F.VTA AFECTA RS ELECT.;17156;45664;ENRIQUE HERNANDEZ PEREZ;CREDITO30;1;YT1066;JUEGO DE DADOS ALLEN DE IMPACTO 8 PIEZAS 6-19 MM;1;48931;0;48931;ENE2025;2;60627
2025;ENE;96.565.580-8;CIA DE LEASING TATTERSALL S A;F.VTA AFECTA RS ELECT.;17156;45664;ENRIQUE HERNANDEZ PEREZ;CREDITO30;2;MCA024;EMBUDO PLASTICO CON FILTRO 160MM DIAM. 370MM LARGO;1;2730;0;2730;ENE2025;2;60628
2025;ENE;96.565.580-8;CIA DE LEASING TATTERSALL S A;F.VTA AFECTA RS ELECT.;17156;45664;ENRIQUE HERNANDEZ PEREZ;CREDITO30;3;LOA005;RECOLECTOR ACEITE USADO 15 LTS;1;15750;0;15750;ENE2025;2;60629
2025;ENE;96.565.580-8;CIA DE LEASING TATTERSALL S A;F.VTA AFECTA RS ELECT.;17156;45664;ENRIQUE HERNANDEZ PEREZ;CREDITO30;4;PDCA624;PROBADOR DIGITAL DE CIRCUITO AUTOMOTRIZ C/SONDA 6/12/24V;2;20930;0;41860;ENE2025;2;60630
2025;ENE;96.565.580-8;CIA DE LEASING TATTERSALL S A;F.VTA AFECTA RS ELECT.;17157;45664;ENRIQUE HERNANDEZ PEREZ;CREDITO30;1;YT07115;BOMBA DE TRASVASIJE PARA ACEITE;1;29750;0;29750;ENE2025;2;60631
2025;ENE;96.565.580-8;CIA DE LEASING TATTERSALL S A;F.VTA AFECTA RS ELECT.;17157;45664;ENRIQUE HERNANDEZ PEREZ;CREDITO30;2;YT24242;CARRETE CON MANGUERA NEUMATICA DE 10 MTS. (8MM);1;48931;0;48931;ENE2025;2;60632
2025;ENE;77.432.592-1;FRANFER SPA;F.VTA AFECTA RS ELECT.;17158;45664;VENDEDOR;CREDITO30;1;YT23731;PISTOLA PARA SOPLETEAR 110MM;3;11500;-35;22425;ENE2025;2;60633
2025;ENE;77.432.592-1;FRANFER SPA;F.VTA AFECTA RS ELECT.;17158;45664;VENDEDOR;CREDITO30;2;YT23701;INFLADOR NEUMATICO CON MANOMETRO;1;19500;-35;12675;ENE2025;2;60634
2025;ENE;77.322.513-3;MOTS S&T SPA;F.VTA AFECTA RS ELECT.;17159;45664;VENDEDOR;CREDITO30;1;YT85915;HIDROLAVADORA 2000W 150BAR 220V;1;299000;-35;194350;ENE2025;2;60635
2025;ENE;77.388.967-8;ACEROS Y HERRAMIENTAS SPA;F.VTA AFECTA RS ELECT.;17160;45664;VENDEDOR;CREDITO30;1;YT0314;"CHICHARRA 3/8"" 170 MM 72 DIENTES";15;23500;-35;229125;ENE2025;2;60636
2025;ENE;77.388.967-8;ACEROS Y HERRAMIENTAS SPA;F.VTA AFECTA RS ELECT.;17160;45664;VENDEDOR;CREDITO30;2;YT4518;MARTILLO MECANICO M/FIBRA DE 2 LBS LARGO 380 MM;15;13100;-35;127725;ENE2025;2;60637
2025;ENE;77.388.967-8;ACEROS Y HERRAMIENTAS SPA;F.VTA AFECTA RS ELECT.;17161;45664;VENDEDOR;CREDITO30;1;YT58540;CARRO VOREL CON 177 HERRAMIENTAS 6 BANDEJAS;2;460000;0;920000;ENE2025;2;60638
2025;ENE;77.388.967-8;ACEROS Y HERRAMIENTAS SPA;F.VTA AFECTA RS ELECT.;17161;45664;VENDEDOR;CREDITO30;2;YT85700;ASPIRADORA ELEC. INDUSTRIAL 220V 1400W. 20LTS;1;159900;-35;103935;ENE2025;2;60639
2025;ENE;77.432.592-1;FRANFER SPA;F.VTA AFECTA RS ELECT.;17162;45664;VENDEDOR;CREDITO30;1;DND8013;MEDIDOR DE PRESION DE COMBUSTIBLE;1;74900;-35;48685;ENE2025;2;60640
2025;ENE;77.801.006-2;COMERCIALIZADORA KALF CHILE SPA;F.VTA AFECTA RS ELECT.;17163;45664;GIOVANNI HERNANDEZ HOFMEISTER;CHEQUE30;1;93PTNG9040;ALARGADOR CON CARRETE DE 40 METROS 4 TOMAS;4;89900;-35;233740;ENE2025;2;60641
2025;ENE;77.801.006-2;COMERCIALIZADORA KALF CHILE SPA;F.VTA AFECTA RS ELECT.;17163;45664;GIOVANNI HERNANDEZ HOFMEISTER;CHEQUE30;2;YT7220;FEELER 17 HOJAS MM 100MM DE LARGO;4;3990;-35;10374;ENE2025;2;60642
2025;ENE;77.801.006-2;COMERCIALIZADORA KALF CHILE SPA;F.VTA AFECTA RS ELECT.;17163;45664;GIOVANNI HERNANDEZ HOFMEISTER;CHEQUE30;3;'375007;LLAVE DE TORQUE 1/2 0-150 LB;6;87911;-35;342853;ENE2025;2;60643
2025;ENE;77.322.513-3;MOTS S&T SPA;F.VTA AFECTA RS ELECT.;17164;45664;VENDEDOR;CREDITO30;1;YT4515;MARTILLO MECANICO M/FIBRA DE 0.5 LBS LARGO 280MM;1;7500;-35;4875;ENE2025;2;60644
2025;ENE;76.186.070-4;AUTOMOTRIZ AVENTURA MOTORS S.A.;F.VTA AFECTA RS ELECT.;17165;45664;ENRIQUE HERNANDEZ PEREZ;CREDITO30;1;D70PP10S;JUEGO DESTORNILLADORES IMPACTO 10 PZS;1;67900;0;67900;ENE2025;2;60645
2025;ENE;77.303.371-4;QUICK PRO SPA;F.VTA AFECTA RS ELECT.;17166;45664;VENDEDOR;CONTADO;1;YT06873;DISPLAY SURTIDO DE CHAVETAS 555 UNIDADES;1;10500;-35;6825;ENE2025;2;60646
2025;ENE;77.303.371-4;QUICK PRO SPA;F.VTA AFECTA RS ELECT.;17166;45664;VENDEDOR;CONTADO;2;'10145;TARUGOS PARCHE NEUMATICOS DISPLAY 5 UNIDADES;60;1500;-35;58500;ENE2025;2;60647
2025;ENE;76.655.406-7;XTREME SERVICIOS MAQUINARIAS Y EQUIPOS SPA;F.VTA AFECTA RS ELECT.;17167;45664;GIOVANNI HERNANDEZ HOFMEISTER;CREDITO30;1;MCA024;EMBUDO PLASTICO CON FILTRO 160MM DIAM. 370MM LARGO;2;3900;0;7800;ENE2025;2;60648
2025;ENE;76.655.406-7;XTREME SERVICIOS MAQUINARIAS Y EQUIPOS SPA;F.VTA AFECTA RS ELECT.;17167;45664;GIOVANNI HERNANDEZ HOFMEISTER;CREDITO30;2;'413077;PISTOLA PG-77 PARA CONTROL ENGRASE;2;68850;0;137700;ENE2025;2;60649
2025;ENE;76.655.406-7;XTREME SERVICIOS MAQUINARIAS Y EQUIPOS SPA;F.VTA AFECTA RS ELECT.;17167;45664;GIOVANNI HERNANDEZ HOFMEISTER;CREDITO30;3;'414300;ROTULA TRIPLE GRASA RTG-1414;2;34578;0;69156;ENE2025;2;60650
2025;ENE;77.078.261-9;MACO TATTERSALL S.A.;F.VTA AFECTA ELECT.;17168;45664;VENDEDOR;CREDITO60;1;60001REX;PINTURA SPRAY ALUMINIO;12;4332;0;51984;ENE2025;2;60651
2025;ENE;77.078.261-9;MACO TATTERSALL S.A.;F.VTA AFECTA ELECT.;17168;45664;VENDEDOR;CREDITO60;2;60014REX;PINTURA SPRAY GENERAL NEGRO BRILLANTE;12;4332;0;51984;ENE2025;2;60652
2025;ENE;76.655.406-7;XTREME SERVICIOS MAQUINARIAS Y EQUIPOS SPA;F.VTA AFECTA RS ELECT.;17169;45664;GIOVANNI HERNANDEZ HOFMEISTER;CREDITO30;1;'1611402;BIDON PLASTICO 20 LITROS;10;33350;0;333500;ENE2025;2;60653
2025;ENE;76.655.406-7;XTREME SERVICIOS MAQUINARIAS Y EQUIPOS SPA;F.VTA AFECTA RS ELECT.;17169;45664;GIOVANNI HERNANDEZ HOFMEISTER;CREDITO30;2;B10M;BIDON METALICO 10 LTS;10;50406;0;504060;ENE2025;2;60654
2025;ENE;76.655.406-7;XTREME SERVICIOS MAQUINARIAS Y EQUIPOS SPA;F.VTA AFECTA RS ELECT.;17169;45664;GIOVANNI HERNANDEZ HOFMEISTER;CREDITO30;3;T050102;GATA CAIMAN 2 TON. CON MALETA;1;42500;0;42500;ENE2025;2;60655
2025;ENE;76.655.406-7;XTREME SERVICIOS MAQUINARIAS Y EQUIPOS SPA;F.VTA AFECTA RS ELECT.;17169;45664;GIOVANNI HERNANDEZ HOFMEISTER;CREDITO30;4;ASRZ149171921;LLAVE DE CRUZ 17 - 19 - 21 Y 1/2;1;8250;0;8250;ENE2025;2;60656
2025;ENE;96.565.580-8;CIA DE LEASING TATTERSALL S A;F.VTA AFECTA RS ELECT.;17170;45664;ENRIQUE HERNANDEZ PEREZ;CREDITO30;1;'97178;GATA TIJERA 2.0T. 105-385MM;15;19250;0;288750;ENE2025;2;60657
2025;ENE;81.318.700-0;POMPEYO CARRASCO SPA;F.VTA AFECTA RS ELECT.;17171;45665;ENRIQUE HERNANDEZ PEREZ;CREDITO30;1;SYU4010;REMACHE ESTANDAR 4.0 X 10.0 (1.000 U);30;18000;0;540000;ENE2025;2;60658
2025;ENE;76.686.138-5;SKC RED SPA;F.VTA AFECTA RS ELECT.;17172;45665;ENRIQUE HERNANDEZ PEREZ;CREDITO30;1;YT58540;CARRO VOREL CON 177 HERRAMIENTAS 6 BANDEJAS;1;499990;0;499990;ENE2025;2;60659
2025;ENE;77.432.592-1;FRANFER SPA;F.VTA AFECTA RS ELECT.;17173;45665;VENDEDOR;CREDITO30;1;HRSP361;ESLINGA 6 MT X 50 MM CARGA MAX 3.000 KG;1;20490;-35;13319;ENE2025;2;60660
2025;ENE;77.432.592-1;FRANFER SPA;F.VTA AFECTA RS ELECT.;17173;45665;VENDEDOR;CREDITO30;2;HRSP3101;ESLINGA 10 MTS X 50MM 3.000KG;1;24990;-35;16244;ENE2025;2;60661
2025;ENE;77.432.592-1;FRANFER SPA;F.VTA AFECTA RS ELECT.;17173;45665;VENDEDOR;CREDITO30;3;YT23701;INFLADOR NEUMATICO CON MANOMETRO;2;19500;-35;25350;ENE2025;2;60662
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17174;45665;VENDEDOR;CREDITO30;1;DND5022;CALADOR DISTRIBUCION 5 PIEZAS;1;30492;0;30492;ENE2025;2;60663
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17174;45665;VENDEDOR;CREDITO30;2;YT06722;REFRACTOMETRO +-5%;2;59990;-35;77987;ENE2025;2;60664
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17174;45665;VENDEDOR;CREDITO30;3;YT0356;LLAVE PUNTA CORONA 27 MM;1;11990;-35;7794;ENE2025;2;60665
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17174;45665;VENDEDOR;CREDITO30;4;YT0359;LLAVE PUNTA CORONA 30 MM;1;12990;-35;8444;ENE2025;2;60666
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17174;45665;VENDEDOR;CREDITO30;5;YT0360;LLAVE PUNTA CORONA 32 MM;1;14990;-35;9744;ENE2025;2;60667
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17174;45665;VENDEDOR;CREDITO30;6;YT2254;ALICATE PELA CABLES 0.8 - 2,6 MM;1;12900;-35;8385;ENE2025;2;60668
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17174;45665;VENDEDOR;CREDITO30;7;YT2492;"LLAVE STILLSON 24"" (75 MM)";1;46000;-35;29900;ENE2025;2;60669
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17174;45665;VENDEDOR;CREDITO30;8;RHD001;COMPRESOR DE ESPIRALES HIDRAULICO;1;269900;-35;175435;ENE2025;2;60670
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17174;45665;VENDEDOR;CREDITO30;9;YT41605;JUEGO DE 25 BROCAS HELICOIDALES CO-HSS 1-13MM;1;129000;-35;83850;ENE2025;2;60671
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17174;45665;VENDEDOR;CREDITO30;10;YT2975;JUEGO DE MACHOS Y TERRAJAS 32 PIEZAS;1;149900;-35;97435;ENE2025;2;60672
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17174;45665;VENDEDOR;CREDITO30;11;DND6005;JUEGO DE DADOS PARA INYECCION DIESEL (7 PIEZAS);1;69900;-35;45435;ENE2025;2;60673
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17174;45665;VENDEDOR;CREDITO30;12;YT0967;PULIDOR NEUMATICO EXCENTRICO 150 MM;4;109000;-35;283400;ENE2025;2;60674
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17174;45665;VENDEDOR;CREDITO30;13;YT07115;BOMBA DE TRASVASIJE PARA ACEITE;8;42500;-35;221000;ENE2025;2;60675
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17174;45665;VENDEDOR;CREDITO30;14;YT828299;ESMERIL ANGULAR INALAMBRICO 18V 1 BATERIA 4A;1;129900;-35;84435;ENE2025;2;60676
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17174;45665;VENDEDOR;CREDITO30;15;YT07065;BOMBA MANUAL DE ENGRASE 16 KILOS;1;93500;-35;60775;ENE2025;2;60677
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17174;45665;VENDEDOR;CREDITO30;16;YT07063;BOMBA MANUAL DE ENGRASE 8 KILOS;1;79000;-35;51350;ENE2025;2;60678
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17174;45665;VENDEDOR;CREDITO30;17;DND7009;JUEGO EXTRACTORES ROTULA 5 PIEZAS;1;89990;-35;58494;ENE2025;2;60679
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17174;45665;VENDEDOR;CREDITO30;18;DND5066;JUEGO EXTRACTOR DE CORREAS 2 PIEZAS;1;21182;0;21182;ENE2025;2;60680
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17175;45665;VENDEDOR;CREDITO30;1;YT07061;BOMBA MANUAL DE ENGRASE 4 KILOS;3;69900;-35;136305;ENE2025;2;60681
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17175;45665;VENDEDOR;CREDITO30;2;BMC25F;BOMBA MANUAL DE ACEITE 25 LITROS;2;169900;-35;220870;ENE2025;2;60682
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17175;45665;VENDEDOR;CREDITO30;3;'99032;JUEGO DE DADOS 3/8 POLIGONAL EN MM 32PIEZAS;1;109000;-35;70850;ENE2025;2;60683
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17175;45665;VENDEDOR;CREDITO30;4;YT8106;CARRETE ALARGADOR 30 MTS.;3;99900;-35;194805;ENE2025;2;60684
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17175;45665;VENDEDOR;CREDITO30;5;YT0960;"LLAVE DE IMPACTO 1"" EJE LARGO 2600 NM";1;499000;-35;324350;ENE2025;2;60685
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17175;45665;VENDEDOR;CREDITO30;6;YT09564;"LLAVE DE IMPACTO 3/4"" CORTA 1300 NM";1;259900;-35;168935;ENE2025;2;60686
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17175;45665;VENDEDOR;CREDITO30;7;YT06722;REFRACTOMETRO +-5%;4;59990;-35;155974;ENE2025;2;60687
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17175;45665;VENDEDOR;CREDITO30;8;DND7009;JUEGO EXTRACTORES ROTULA 5 PIEZAS;1;89990;-35;58494;ENE2025;2;60688
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17175;45665;VENDEDOR;CREDITO30;9;YT03652;JUEGO DE LLAVES PUNTA CORONA 26 PIEZAS 6-32 MM;2;185000;-35;240500;ENE2025;2;60689
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17175;45665;VENDEDOR;CREDITO30;10;YT2254;ALICATE PELA CABLES 0.8 - 2,6 MM;5;12900;-35;41925;ENE2025;2;60690
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17175;45665;VENDEDOR;CREDITO30;11;RHD001;COMPRESOR DE ESPIRALES HIDRAULICO;4;269900;-35;701740;ENE2025;2;60691
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17175;45665;VENDEDOR;CREDITO30;12;YT2975;JUEGO DE MACHOS Y TERRAJAS 32 PIEZAS;1;149900;-35;97435;ENE2025;2;60692
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17175;45665;VENDEDOR;CREDITO30;13;DND6005;JUEGO DE DADOS PARA INYECCION DIESEL (7 PIEZAS);1;69900;-35;45435;ENE2025;2;60693
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17175;45665;VENDEDOR;CREDITO30;14;93PTNG9040;ALARGADOR CON CARRETE DE 40 METROS 4 TOMAS;1;89900;-35;58435;ENE2025;2;60694
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17176;45665;VENDEDOR;CREDITO30;1;YT8277925;LLAVE DE IMPACTO 1/2 INALAMBRICA 350NM;4;184990;-35;480974;ENE2025;2;60695
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17176;45665;VENDEDOR;CREDITO30;2;HWSP101;ALICATE PELA CABLES 254 MM;1;12900;-35;8385;ENE2025;2;60696
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17176;45665;VENDEDOR;CREDITO30;3;HE37062;MANOMETRO COMPLETO R-22 R134 R404 R410 1.5MT;2;149900;-35;194870;ENE2025;2;60697
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17176;45665;VENDEDOR;CREDITO30;4;DND8006;ALICATE LINEA COMBUSTIBLE;2;19900;-35;25870;ENE2025;2;60698
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17176;45665;VENDEDOR;CREDITO30;5;YT1343;EXTENSION DE IMPACTO CON ADAPTADOR DE 3/4 A 1 LARGO 250MM;1;57000;-35;37050;ENE2025;2;60699
2025;ENE;77.523.791-0;COMERCIAL CMS SPA;F.VTA AFECTA RS ELECT.;17176;45665;VENDEDOR;CREDITO30;6;ECOACC0006;CUÑA POLIURETANO 20 / 30 TON.;20;13450;0;269000;ENE2025;2;60700
2025;ENE;77.435.230-9;NEUMATICOS Y LLANTAS DEL PACIFICO LIMITADA;F.VTA AFECTA RS ELECT.;17177;45665;VENDEDOR;CREDITO30;1;S4002;SPRAY LUBRICANTE PENETRANTE DE-RUST 450 ML;36;2392;0;86112;ENE2025;2;60701
2025;ENE;77.432.592-1;FRANFER SPA;F.VTA AFECTA RS ELECT.;17178;45665;VENDEDOR;CREDITO30;1;YT85701;ASPIRADORA ELEC. INDUSTRIAL 220V 1400W. 30LTS;1;179900;-35;116935;ENE2025;2;60702
2025;ENE;77.303.371-4;QUICK PRO SPA;F.VTA AFECTA RS ELECT.;17179;45665;VENDEDOR;CONTADO;1;YT06157;JUEGO DE EXTRACTORES AUTOMOTRICES 6 PIEZAS;1;99900;-35;64935;ENE2025;2;60703
2025;ENE;77.432.592-1;FRANFER SPA;F.VTA AFECTA RS ELECT.;17180;45665;VENDEDOR;CREDITO30;1;'10047;BOMBA PULVERIZADORA PARA LIMPIA FRENOS Y OTROS QUIMICOS;1;59900;-35;38935;ENE2025;2;60704
2025;ENE;77.432.592-1;FRANFER SPA;F.VTA AFECTA RS ELECT.;17180;45665;VENDEDOR;CREDITO30;2;DND6030;ASENTADOR DE VALVULAS SET DE 2 UNIDADES;1;9990;-35;6494;ENE2025;2;60705
2025;ENE;77.432.592-1;FRANFER SPA;F.VTA AFECTA RS ELECT.;17180;45665;VENDEDOR;CREDITO30;3;YT0696;EMBUDO PLASTICO 240 MM DIAM.;2;4490;-35;5837;ENE2025;2;60706
2025;ENE;77.432.592-1;FRANFER SPA;F.VTA AFECTA RS ELECT.;17180;45665;VENDEDOR;CREDITO30;4;'675002;BIDON GRADUADO 2 LTS CON EXTENSION FLEXIBLE;2;10900;-35;14170;ENE2025;2;60707
2025;ENE;77.432.592-1;FRANFER SPA;F.VTA AFECTA RS ELECT.;17180;45665;VENDEDOR;CREDITO30;5;YT4750;GRATA COPA 75MM CON VASTAGO;2;3500;-35;4550;ENE2025;2;60708
2025;ENE;76.655.406-7;XTREME SERVICIOS MAQUINARIAS Y EQUIPOS SPA;F.VTA AFECTA ELECT.;17181;45665;GIOVANNI HERNANDEZ HOFMEISTER;CREDITO30;1;BMV38;BOMBA MUESTREO VAMPIRO 38MM;2;145625;0;291250;ENE2025;2;60709
2025;ENE;76.655.406-7;XTREME SERVICIOS MAQUINARIAS Y EQUIPOS SPA;F.VTA AFECTA ELECT.;17181;45665;GIOVANNI HERNANDEZ HOFMEISTER;CREDITO30;2;'507300;ENROLLADOR MANGUERA 1/4 CARENADO 10MTS GRASA;1;593480;0;593480;ENE2025;2;60710
2025;ENE;77.432.592-1;FRANFER SPA;F.VTA AFECTA ELECT.;17182;45665;VENDEDOR;CREDITO30;1;YT2372;BOQUILLA DE INFLADO 8MM;4;3200;-35;8320;ENE2025;2;60711
2025;ENE;77.432.592-1;FRANFER SPA;F.VTA AFECTA RS ELECT.;17183;45665;VENDEDOR;CREDITO30;1;YT83082;PARTIDOR 12000MAH CON PANTALLA LCD;1;139900;-35;90935;ENE2025;2;60712
2025;ENE;84.265.600-1;COMERCIAL PIO NONO LTDA;F.VTA AFECTA RS ELECT.;17184;45665;VENDEDOR;CREDITO30;1;'10145;TARUGOS PARCHE NEUMATICOS DISPLAY 5 UNIDADES;40;600;0;24000;ENE2025;2;60713
2025;ENE;84.265.600-1;COMERCIAL PIO NONO LTDA;F.VTA AFECTA RS ELECT.;17184;45665;VENDEDOR;CREDITO30;2;'67068;CEMENTO VULCANIZADOR 163 G. VIPAL CV00;1;15600;0;15600;ENE2025;2;60714
2025;ENE;77.322.513-3;MOTS S&T SPA;F.VTA AFECTA RS ELECT.;17185;45665;VENDEDOR;CREDITO30;1;YT2787;JUEGO DE DESTORNILLADORES CRUZ-PALETA 12 PIEZAS;1;24900;-35;16185;ENE2025;2;60715
2025;ENE;77.303.371-4;QUICK PRO SPA;F.VTA AFECTA RS ELECT.;17186;45665;VENDEDOR;CONTADO;1;TA0510;PLOMO ADHESIVO 60 GRS. (5 Y 10 GRS) CAJA DE 100 TIRAS;6;38990;-35;152061;ENE2025;2;60716
2025;ENE;76.655.406-7;XTREME SERVICIOS MAQUINARIAS Y EQUIPOS SPA;F.VTA AFECTA RS ELECT.;17187;45665;GIOVANNI HERNANDEZ HOFMEISTER;CREDITO30;1;MTUNR16;PTA. HTA. INT. DERECHO S40T;1;174745;0;174745;ENE2025;2;60717
2025;ENE;76.655.406-7;XTREME SERVICIOS MAQUINARIAS Y EQUIPOS SPA;F.VTA AFECTA RS ELECT.;17187;45665;GIOVANNI HERNANDEZ HOFMEISTER;CREDITO30;2;MTUNR22;PTA. HTA. INT. DERECHO S40T;1;167010;0;167010;ENE2025;2;60718
2025;ENE;76.137.145-2;TRANSPORTES FUSION EXPRESS LIMITADA;F.VTA AFECTA RS ELECT.;17188;45666;ENRIQUE HERNANDEZ PEREZ;CREDITO30;1;'74551500;LLAVE DE TORQUE DUAL 1 PULG 300-1500NM;1;1350000;0;1350000;ENE2025;2;60719
2025;ENE;76.434.473-1;SOCIEDAD COMERCIALIZADORA DE ARTICULOS FERRETEROS OSORIO SPA;F.VTA AFECTA RS ELECT.;17189;45666;VENDEDOR;CHEQUE30;1;'223707;PINZA (PAR) PARA CABLE DE BATERÍAS 400-600 AH;1;3300;-35;2145;ENE2025;2;60720
2025;ENE;76.434.473-1;SOCIEDAD COMERCIALIZADORA DE ARTICULOS FERRETEROS OSORIO SPA;F.VTA AFECTA RS ELECT.;17189;45666;VENDEDOR;CHEQUE30;2;LFLEX1;LAMPARA COB FLEX 400 LUMENES RECARGABLE;1;49490;-35;32169;ENE2025;2;60721
2025;ENE;76.434.473-1;SOCIEDAD COMERCIALIZADORA DE ARTICULOS FERRETEROS OSORIO SPA;F.VTA AFECTA RS ELECT.;17189;45666;VENDEDOR;CHEQUE30;3;YT06870;DISPLAY SURTIDO DE 28 PINZAS DE POLARIDAD;1;8500;-35;5525;ENE2025;2;60722
2025;ENE;77.303.371-4;QUICK PRO SPA;F.VTA AFECTA RS ELECT.;17190;45666;VENDEDOR;CONTADO;1;YT07115;BOMBA DE TRASVASIJE PARA ACEITE;1;42500;-35;27625;ENE2025;2;60723
2025;ENE;76.045.151-7;AUTOMOTRIZ ASC APOQUINDO LTDA.;F.VTA AFECTA RS ELECT.;17191;45666;ENRIQUE HERNANDEZ PEREZ;CREDITO30;1;20TR414;VALVULA TUBULAR TR-414;200;244;0;48800;ENE2025;2;60724
2025;ENE;76.045.151-7;AUTOMOTRIZ ASC APOQUINDO LTDA.;F.VTA AFECTA RS ELECT.;17191;45666;ENRIQUE HERNANDEZ PEREZ;CREDITO30;2;SUNNIP0002;DISPLAY UNION RECTA;2;6990;0;13980;ENE2025;2;60725
2025;ENE;76.045.151-7;AUTOMOTRIZ ASC APOQUINDO LTDA.;F.VTA AFECTA RS ELECT.;17191;45666;ENRIQUE HERNANDEZ PEREZ;CREDITO30;3;'7610036;AMPOLLETA H11 12V 55W;20;2990;0;59800;ENE2025;2;60726
